shipment_id,pickup_date,delivery_date,origin_zip,dest_zip,weight_lbs,linehaul_revenue,cost,bill_received_date
NWF26060500300,2026-06-05,2026-06-10,80202,60607,818,426.67,379.57,2026-06-10
NWF26060500301,2026-06-05,2026-06-09,37203,75201,4188,1674.23,1216.36,2026-06-09
NWF26060500302,2026-06-05,2026-06-09,80202,64105,871,336.26,290.21,2026-06-09
NWF26060500303,2026-06-05,2026-06-09,75201,80202,433,233.48,169.45,2026-06-09
NWF26060500304,2026-06-05,2026-06-09,30303,19104,1312,555.59,516.74,2026-06-10
NWF26060500305,2026-06-05,2026-06-10,84101,75201,790,481.44,374.74,2026-06-12
NWF26060500306,2026-06-05,2026-06-08,60607,46204,853,234.97,200.71,2026-06-09
NWF26060500307,2026-06-05,2026-06-15,98108,19104,1540,1983.85,1830.22,2026-06-16
NWF26060500308,2026-06-05,2026-06-11,64105,98108,1100,754.63,610.31,2026-06-13
NWF26060500309,2026-06-05,2026-06-09,64105,30303,1664,961.62,935.38,2026-06-10
NWF26060500310,2026-06-05,2026-06-10,55401,46204,6401,2262.29,2183.98,2026-06-11
NWF26060500311,2026-06-05,2026-06-11,55401,98108,823,610.26,488.49,2026-06-13
NWF26060500312,2026-06-05,2026-06-08,60607,46204,1557,479.19,453.73,2026-06-08
NWF26060500313,2026-06-05,2026-06-10,75201,84101,672,401.9,494.12,2026-06-10
NWF26060500314,2026-06-05,2026-06-15,98108,07105,272,320.71,234.46,2026-06-15
NWF26060500315,2026-06-05,2026-06-09,30303,48226,3818,1346.32,1056.18,2026-06-11
NWF26060500316,2026-06-05,2026-06-11,48226,84101,1793,1794.79,1604.9,2026-06-11
NWF26060500317,2026-06-05,2026-06-10,84101,75201,2803,1907.51,1492.56,2026-06-12
NWF26060500318,2026-06-05,2026-06-12,48226,84101,8298,8304.45,6326.75,2026-06-12
NWF26060500319,2026-06-05,2026-06-15,98108,07105,576,705.17,619.23,2026-06-16
NWF26060500320,2026-06-05,2026-06-09,80202,64105,382,139.04,127.97,2026-06-10
NWF26060500321,2026-06-05,2026-06-09,46204,38103,1226,456.06,431.84,2026-06-09
NWF26060500322,2026-06-05,2026-06-10,77002,85004,3580,2104.58,1606.14,2026-06-11
NWF26060500323,2026-06-05,2026-06-09,80202,64105,970,352.43,334.32,2026-06-11
NWF26060500324,2026-06-05,2026-06-12,55401,98108,3771,2928.17,2782.06,2026-06-14
NWF26060500325,2026-06-05,2026-06-10,30303,84101,2640,2052.65,1555.0,2026-06-12
NWF26060500326,2026-06-05,2026-06-08,19104,37203,1646,632.51,459.74,2026-06-09
NWF26060500327,2026-06-05,2026-06-15,30303,98108,1002,974.38,862.68,2026-06-15
NWF26060500328,2026-06-05,2026-06-10,80202,64105,739,254.09,237.89,2026-06-11
NWF26060500329,2026-06-05,2026-06-10,75201,84101,1785,1141.14,857.87,2026-06-10
NWF26060500330,2026-06-05,2026-06-10,55401,75201,762,374.98,290.68,2026-06-10
NWF26060500331,2026-06-05,2026-06-11,84101,75201,2881,1969.0,1503.74,2026-06-13
NWF26060500332,2026-06-05,2026-06-09,48226,07105,2019,753.31,713.28,2026-06-14
NWF26060500333,2026-06-05,2026-06-12,90021,19104,2527,3011.34,2782.85,2026-06-12
NWF26060500334,2026-06-05,2026-06-09,75201,37203,2145,1174.28,1141.64,2026-06-09
NWF26060500335,2026-06-05,2026-06-09,48226,07105,4587,1891.2,1655.98,2026-06-10
NWF26060500336,2026-06-05,2026-06-10,80202,30303,1085,666.06,517.76,2026-06-12
NWF26060500337,2026-06-05,2026-06-08,60607,46204,1476,406.79,301.63,2026-06-08
NWF26060500338,2026-06-05,2026-06-09,60607,46204,650,183.56,146.16,2026-06-11
NWF26060500339,2026-06-05,2026-06-11,75201,84101,1635,989.56,732.55,2026-06-11
NWF26060500340,2026-06-05,2026-06-09,30303,48226,7515,2620.16,2182.76,2026-06-09
NWF26060500341,2026-06-05,2026-06-15,98108,07105,2512,3409.26,3205.75,2026-06-15
NWF26060500342,2026-06-05,2026-06-15,19104,90021,6151,6138.8,5549.86,2026-06-15
NWF26060500343,2026-06-05,2026-06-08,46204,38103,3645,1375.34,1161.64,2026-06-10
NWF26060500344,2026-06-05,2026-06-10,55401,84101,765,455.31,391.22,2026-06-10
NWF26060500345,2026-06-05,2026-06-10,30303,85004,675,509.9,396.04,2026-06-11
NWF26060500346,2026-06-05,2026-06-08,60607,46204,909,238.45,225.03,2026-06-09
NWF26060500347,2026-06-05,2026-06-11,30303,84101,2011,1660.55,1238.13,2026-06-11
NWF26060500348,2026-06-05,2026-06-15,19104,97209,1954,2201.44,1553.37,2026-06-16
NWF26060100022,2026-06-01,2026-06-09,19104,90021,2494,2711.65,2529.81,2026-06-10
NWF26060500349,2026-06-05,2026-06-10,80202,30303,2324,1332.76,1027.12,2026-06-12
NWF26060500350,2026-06-05,2026-06-10,37203,75201,1966,758.92,605.34,2026-06-11
NWF26060500351,2026-06-05,2026-06-10,84101,75201,2929,1752.69,1477.91,2026-06-12
NWF26060500352,2026-06-05,2026-06-15,19104,97209,1732,1831.53,1314.81,2026-06-16
NWF26060500353,2026-06-05,2026-06-10,30303,85004,1011,772.64,735.48,2026-06-19
NWF26060500354,2026-06-05,2026-06-16,19104,97209,3409,4033.06,3949.54,2026-06-17
NWF26060500355,2026-06-05,2026-06-10,30303,48226,1581,633.29,482.73,2026-06-12
NWF26060500356,2026-06-05,2026-06-15,90021,46204,1006,908.1,777.62,2026-06-15
NWF26060500357,2026-06-05,2026-06-10,84101,55401,2821,1760.21,1698.85,2026-06-10
NWF26060500358,2026-06-05,2026-06-12,90021,46204,2270,2100.93,1665.55,2026-06-13
NWF26060500359,2026-06-05,2026-06-09,60607,64105,1034,366.69,353.64,2026-06-11
NWF26060500360,2026-06-05,2026-06-09,75201,37203,2372,1163.29,1097.96,2026-06-10
NWF26060500361,2026-06-05,2026-06-12,48226,85004,3882,3357.53,2647.71,2026-06-13
NWF26060500362,2026-06-05,2026-06-15,98108,07105,3703,4287.43,3543.88,2026-06-17
NWF26060500363,2026-06-05,2026-06-10,90021,97209,1317,594.58,518.5,2026-06-11
NWF26060500364,2026-06-05,2026-06-08,37203,75201,1185,440.83,476.34,2026-06-08
NWF26060600365,2026-06-06,2026-06-09,80202,64105,1050,394.22,309.75,2026-06-10
NWF26060600366,2026-06-06,2026-06-11,48226,84101,1234,1134.8,932.16,2026-06-12
NWF26060600367,2026-06-06,2026-06-09,75201,80202,1326,628.21,599.27,2026-06-09
NWF26060600368,2026-06-06,2026-06-10,64105,30303,372,180.72,162.49,2026-06-12
NWF26060600369,2026-06-06,2026-06-11,30303,85004,1471,1173.12,1038.62,2026-06-11
NWF26060700370,2026-06-07,2026-06-09,30303,48226,1583,564.52,505.05,2026-06-10
NWF26060700371,2026-06-07,2026-06-10,84101,75201,1900,1261.29,931.34,2026-06-12
NWF26060700372,2026-06-07,2026-06-09,75201,64105,713,271.36,209.93,2026-06-10
NWF26060700373,2026-06-07,2026-06-08,37203,46204,1045,259.81,196.97,2026-06-08
NWF26060700374,2026-06-07,2026-06-09,80202,64105,5621,1961.01,1422.17,2026-06-10
NWF26060800375,2026-06-08,2026-06-16,19104,97209,102,125.0,89.25,2026-06-17
NWF26060800376,2026-06-08,2026-06-15,90021,46204,2136,1725.62,1619.23,2026-06-15
NWF26060800377,2026-06-08,2026-06-11,84101,75201,692,444.27,388.33,2026-06-12
NWF26060800378,2026-06-08,2026-06-16,98108,46204,677,707.2,548.87,2026-06-17
NWF26060800379,2026-06-08,2026-06-16,19104,97209,2216,2642.4,1893.07,2026-06-16
NWF26060800380,2026-06-08,2026-06-10,55401,48226,2628,1260.72,946.49,2026-06-12
NWF26060800381,2026-06-08,2026-06-10,80202,64105,6715,2758.03,2031.52,2026-06-11
NWF26060800382,2026-06-08,2026-06-09,46204,38103,1598,631.91,481.97,2026-06-11
NWF26060800383,2026-06-08,2026-06-11,55401,46204,1897,657.42,505.95,2026-06-11
NWF26060800384,2026-06-08,2026-06-10,75201,60607,444,247.8,240.77,2026-06-12
NWF26060800385,2026-06-08,2026-06-17,19104,97209,1176,1338.3,1237.06,2026-06-18
NWF26060800386,2026-06-08,2026-06-15,19104,90021,461,432.88,369.57,2026-06-17
NWF26060800387,2026-06-08,2026-06-09,60607,46204,4757,1375.1,1138.23,2026-06-09
NWF26060800388,2026-06-08,2026-06-11,75201,60607,519,311.59,280.64,2026-06-11
NWF26060800389,2026-06-08,2026-06-11,80202,60607,813,448.29,382.55,2026-06-11
NWF26060800390,2026-06-08,2026-06-16,90021,19104,1320,1526.99,1243.86,2026-06-16
NWF26060800391,2026-06-08,2026-06-11,75201,37203,2592,1377.64,1037.86,2026-06-11
NWF26060800392,2026-06-08,2026-06-09,19104,37203,4318,1823.49,1506.46,2026-06-09
NWF26060800393,2026-06-08,2026-06-10,37203,75201,1592,640.84,614.45,2026-06-12
NWF26060800394,2026-06-08,2026-06-09,60607,46204,2012,551.46,478.75,2026-06-10
NWF26060800395,2026-06-08,2026-06-10,48226,07105,2277,810.88,657.95,2026-06-11
NWF26060800396,2026-06-08,2026-06-12,98108,46204,401,413.07,348.4,2026-06-13
NWF26060800397,2026-06-08,2026-06-10,75201,64105,469,181.94,144.95,2026-06-12
NWF26060800398,2026-06-08,2026-06-15,64105,98108,2677,1931.36,1656.02,2026-06-17
NWF26060800399,2026-06-08,2026-06-11,84101,55401,2698,1663.15,1540.61,2026-06-12
NWF26060800400,2026-06-08,2026-06-09,07105,19104,1874,468.72,349.23,2026-06-09
NWF26060800401,2026-06-08,2026-06-10,75201,60607,2029,1254.84,889.74,2026-06-12
NWF26060800402,2026-06-08,2026-06-15,46204,97209,2988,2437.37,2241.42,2026-06-17
NWF26060800403,2026-06-08,2026-06-10,84101,75201,3640,2582.51,2513.38,2026-06-10
NWF26060800404,2026-06-08,2026-06-10,80202,64105,569,225.48,212.77,2026-06-12
NWF26060800405,2026-06-08,2026-06-12,64105,98108,2638,1976.85,1546.62,2026-06-12
NWF26060800406,2026-06-08,2026-06-10,37203,75201,2019,725.7,564.71,2026-06-12
NWF26060800407,2026-06-08,2026-06-10,75201,60607,6023,3739.17,3272.16,2026-06-11
NWF26060800408,2026-06-08,2026-06-10,55401,84101,1507,929.67,787.53,2026-06-10
NWF26060800409,2026-06-08,2026-06-11,55401,84101,503,292.17,233.1,2026-06-12
NWF26060800410,2026-06-08,2026-06-15,90021,46204,293,257.97,252.57,2026-06-15
NWF26060800411,2026-06-08,2026-06-11,84101,75201,641,426.19,372.45,2026-06-12
NWF26060800412,2026-06-08,2026-06-10,19104,37203,3784,1527.69,1190.36,2026-06-12
NWF26060800413,2026-06-08,2026-06-15,98108,46204,1294,1335.88,1007.13,2026-06-15
NWF26060800414,2026-06-08,2026-06-11,55401,07105,3126,1786.99,1356.36,2026-06-13
NWF26060800415,2026-06-08,2026-06-10,48226,07105,431,168.18,163.7,2026-06-12
NWF26060800416,2026-06-08,2026-06-12,84101,75201,775,460.54,428.33,2026-06-13
NWF26060800417,2026-06-08,2026-06-11,55401,75201,1155,588.0,693.89,2026-06-13
NWF26060800418,2026-06-08,2026-06-09,60607,46204,1884,573.5,418.49,2026-06-11
NWF26060800419,2026-06-08,2026-06-10,80202,60607,2674,1361.83,1205.23,2026-06-10
NWF26060800420,2026-06-08,2026-06-16,98108,19104,668,818.91,793.39,2026-06-16
NWF26060800421,2026-06-08,2026-06-12,64105,98108,1526,942.79,817.46,2026-06-13
NWF26060800422,2026-06-08,2026-06-10,64105,30303,4690,2322.06,2214.26,2026-06-10
NWF26060800423,2026-06-08,2026-06-10,46204,55401,1735,623.54,553.62,2026-06-12
NWF26060800424,2026-06-08,2026-06-12,55401,75201,1541,732.83,533.13,2026-06-13
NWF26060800425,2026-06-08,2026-06-16,90021,46204,1903,1593.75,1146.78,2026-06-17
NWF26060800426,2026-06-08,2026-06-17,19104,90021,2858,2752.65,2363.76,2026-06-17
NWF26060800427,2026-06-08,2026-06-10,80202,64105,894,351.52,288.99,2026-06-12
NWF26060800428,2026-06-08,2026-06-11,84101,55401,3676,2058.99,1617.4,2026-06-13
NWF26060800429,2026-06-08,2026-06-09,60607,46204,479,127.95,121.32,2026-06-09
NWF26060800430,2026-06-08,2026-06-10,60607,64105,3671,1300.65,1190.58,2026-06-12
NWF26060800431,2026-06-08,2026-06-11,30303,85004,4531,3389.36,2513.61,2026-06-13
NWF26060800432,2026-06-08,2026-06-12,46204,97209,511,403.9,428.02,2026-06-20
NWF26060800433,2026-06-08,2026-06-12,30303,84101,1449,1145.7,1106.33,2026-06-14
NWF26060800434,2026-06-08,2026-06-10,84101,55401,2233,1226.44,938.87,2026-06-15
NWF26060800435,2026-06-08,2026-06-11,30303,48226,1801,723.53,623.7,2026-06-13
NWF26060800436,2026-06-08,2026-06-10,30303,48226,4566,1601.96,1234.22,2026-06-12
NWF26060800437,2026-06-08,2026-06-16,48226,85004,2721,2512.45,3066.47,2026-06-16
NWF26060800438,2026-06-08,2026-06-10,64105,30303,1439,703.16,523.2,2026-06-12
NWF26060800439,2026-06-08,2026-06-10,64105,30303,6443,3372.64,2813.01,2026-06-16
NWF26060800440,2026-06-08,2026-06-10,75201,60607,1578,952.87,677.47,2026-06-10
NWF26060900441,2026-06-09,2026-06-11,37203,75201,1913,684.27,616.85,2026-06-11
NWF26060900442,2026-06-09,2026-06-11,64105,30303,1846,966.33,735.79,2026-06-13
NWF26060900443,2026-06-09,2026-06-17,98108,46204,388,353.53,319.16,2026-06-19
NWF26060900444,2026-06-09,2026-06-10,60607,46204,765,197.71,149.6,2026-06-12
NWF26060900445,2026-06-09,2026-06-11,48226,07105,1284,437.11,401.91,2026-06-11
NWF26060900446,2026-06-09,2026-06-15,75201,84101,389,262.66,249.83,2026-06-17
NWF26060900447,2026-06-09,2026-06-12,48226,07105,7673,2836.49,2730.85,2026-06-13
NWF26060900448,2026-06-09,2026-06-11,60607,46204,5616,1636.68,1190.46,2026-06-11
NWF26060900449,2026-06-09,2026-06-12,80202,30303,337,216.21,256.4,2026-06-14
NWF26060900450,2026-06-09,2026-06-11,55401,46204,1462,461.88,427.33,2026-06-11
NWF26060900451,2026-06-09,2026-06-11,46204,38103,1640,625.22,536.51,2026-06-11
NWF26060900452,2026-06-09,2026-06-11,55401,48226,2971,1340.45,1146.58,2026-06-13
NWF26060900453,2026-06-09,2026-06-18,98108,07105,4070,5536.33,4897.43,2026-06-20
NWF26060900454,2026-06-09,2026-06-15,48226,84101,458,443.14,409.57,2026-06-15
NWF26060900455,2026-06-09,2026-06-11,30303,48226,3631,1481.35,1232.59,2026-06-11
NWF26060900456,2026-06-09,2026-06-12,30303,85004,889,674.11,647.55,2026-06-13
NWF26060900457,2026-06-09,2026-06-11,75201,64105,12000,5169.99,4545.87,2026-06-13
NWF26060900458,2026-06-09,2026-06-10,19104,37203,1443,610.74,514.83,2026-06-10
NWF26060900459,2026-06-09,2026-06-15,84101,75201,801,570.27,413.05,2026-06-16
NWF26060900460,2026-06-09,2026-06-11,84101,75201,1190,698.63,626.69,2026-06-12
NWF26060900461,2026-06-09,2026-06-12,84101,55401,1700,949.99,881.92,2026-06-13
NWF26060900462,2026-06-09,2026-06-11,19104,37203,1608,632.04,461.27,2026-06-12
NWF26060900463,2026-06-09,2026-06-15,48226,84101,1959,1959.99,1681.06,2026-06-16
NWF26060900464,2026-06-09,2026-06-12,84101,75201,1354,859.58,791.52,2026-06-13
NWF26060900465,2026-06-09,2026-06-12,55401,48226,906,436.51,337.75,2026-06-14
NWF26060900466,2026-06-09,2026-06-11,84101,55401,860,463.83,365.44,2026-06-12
NWF26060900467,2026-06-09,2026-06-11,46204,55401,277,125.0,95.97,2026-06-11
NWF26060900468,2026-06-09,2026-06-12,75201,60607,2866,1781.04,1306.51,2026-06-14
NWF26060900469,2026-06-09,2026-06-10,80202,64105,2992,1081.16,1028.69,2026-06-11
NWF26060900470,2026-06-09,2026-06-15,75201,84101,950,611.25,437.14,2026-06-17
NWF26060900471,2026-06-09,2026-06-10,30303,19104,311,136.94,113.39,2026-06-11
NWF26060900472,2026-06-09,2026-06-17,19104,90021,1164,1171.51,1102.76,2026-06-17
NWF26060900473,2026-06-09,2026-06-11,84101,97209,3648,1670.76,1367.86,2026-06-12
NWF26060900474,2026-06-09,2026-06-11,60607,64105,968,312.73,269.34,2026-06-13
NWF26060900475,2026-06-09,2026-06-11,84101,97209,739,352.69,261.29,2026-06-19
NWF26060900476,2026-06-09,2026-06-16,98108,46204,576,605.36,567.72,2026-06-22
NWF26060900477,2026-06-09,2026-06-17,19104,90021,1705,1728.98,1544.59,2026-06-18
NWF26060900478,2026-06-09,2026-06-12,75201,60607,836,497.73,461.3,2026-06-12
NWF26060900479,2026-06-09,2026-06-16,90021,46204,2615,2323.56,2049.29,2026-06-17
NWF26060900480,2026-06-09,2026-06-18,19104,90021,1491,1526.95,1102.39,2026-06-20
NWF26060900481,2026-06-09,2026-06-12,37203,75201,5712,2454.59,2008.12,2026-06-12
NWF26060900482,2026-06-09,2026-06-15,48226,80202,1024,655.36,589.12,2026-06-16
NWF26060900483,2026-06-09,2026-06-17,90021,19104,2848,3110.96,2323.42,2026-06-19
NWF26060900484,2026-06-09,2026-06-12,97209,80202,369,201.43,152.87,2026-06-12
NWF26060900485,2026-06-09,2026-06-15,55401,98108,1346,1004.32,850.38,2026-06-16
NWF26060900486,2026-06-09,2026-06-10,60607,46204,1150,337.78,278.36,2026-06-10
NWF26060900487,2026-06-09,2026-06-10,80202,64105,6986,2529.51,2107.9,2026-06-11
NWF26060900488,2026-06-09,2026-06-16,64105,98108,1597,1085.55,987.52,2026-06-18
NWF26060900489,2026-06-09,2026-06-10,60607,46204,2329,650.66,496.84,2026-06-11
NWF26060900490,2026-06-09,2026-06-12,55401,48226,1598,686.35,535.56,2026-06-13
NWF26060900491,2026-06-09,2026-06-17,19104,90021,8520,8990.15,8298.76,2026-06-18
NWF26060900492,2026-06-09,2026-06-17,90021,19104,1247,1434.96,1264.02,2026-06-18
NWF26060900493,2026-06-09,2026-06-12,48226,80202,1998,1315.19,1146.45,2026-06-18
NWF26060900494,2026-06-09,2026-06-17,19104,97209,1486,1598.64,1149.7,2026-06-19
NWF26060900495,2026-06-09,2026-06-11,55401,75201,1127,585.78,462.64,2026-06-11
NWF26060900496,2026-06-09,2026-06-11,46204,55401,663,269.28,243.32,2026-06-11
NWF26060900497,2026-06-09,2026-06-15,55401,85004,1021,842.67,825.34,2026-06-16
NWF26060900498,2026-06-09,2026-06-12,48226,80202,2094,1239.65,1003.96,2026-06-12
NWF26060900499,2026-06-09,2026-06-18,90021,19104,803,799.59,777.91,2026-06-19
NWF26060900500,2026-06-09,2026-06-15,30303,85004,1999,1498.84,1136.67,2026-06-21
NWF26060900501,2026-06-09,2026-06-17,30303,98108,4775,4890.34,3590.49,2026-06-17
NWF26060900502,2026-06-09,2026-06-16,90021,46204,1277,1183.3,1022.03,2026-06-25
NWF26060900503,2026-06-09,2026-06-11,37203,75201,2006,823.89,612.48,2026-06-11
NWF26060900504,2026-06-09,2026-06-11,55401,46204,2058,755.76,689.77,2026-06-13
NWF26060900505,2026-06-09,2026-06-17,30303,98108,1480,1497.22,1180.84,2026-06-18
NWF26060900506,2026-06-09,2026-06-11,84101,55401,487,293.3,345.12,2026-06-12
NWF26060900507,2026-06-09,2026-06-12,64105,98108,1356,937.92,741.55,2026-06-18
NWF26060900508,2026-06-09,2026-06-12,30303,84101,1512,1359.1,1157.48,2026-06-13
NWF26060900509,2026-06-09,2026-06-12,84101,55401,5576,3126.63,2731.6,2026-06-14
NWF26060900510,2026-06-09,2026-06-11,37203,75201,2403,985.96,901.57,2026-06-12
NWF26060900511,2026-06-09,2026-06-16,48226,85004,1068,961.22,684.64,2026-06-16
NWF26060900512,2026-06-09,2026-06-10,64105,30303,1369,729.49,681.46,2026-06-12
NWF26060900513,2026-06-09,2026-06-10,37203,46204,825,209.61,150.89,2026-06-12
NWF26060900514,2026-06-09,2026-06-11,75201,84101,5082,3166.33,2543.64,2026-06-12
NWF26061000515,2026-06-10,2026-06-12,55401,46204,9766,3001.7,2282.65,2026-06-14
NWF26061000516,2026-06-10,2026-06-11,64105,30303,1151,623.71,536.15,2026-06-13
NWF26061000517,2026-06-10,2026-06-17,64105,98108,5939,4134.73,3675.19,2026-06-17
NWF26061000518,2026-06-10,2026-06-16,75201,85004,672,362.66,269.92,2026-06-17
NWF26061000519,2026-06-10,2026-06-18,90021,19104,3132,3547.62,3303.98,2026-06-20
NWF26061000520,2026-06-10,2026-06-17,64105,98108,956,687.59,550.63,2026-06-17
NWF26061000521,2026-06-10,2026-06-15,84101,55401,949,516.58,622.73,2026-06-17
NWF26061000522,2026-06-10,2026-06-12,55401,46204,1755,541.35,448.73,2026-06-13
NWF26061000523,2026-06-10,2026-06-18,90021,19104,882,934.25,803.2,2026-06-20
NWF26061000524,2026-06-10,2026-06-12,46204,19104,879,414.09,394.1,2026-06-14
NWF26061000525,2026-06-10,2026-06-19,19104,97209,668,831.13,659.61,2026-06-20
NWF26061000526,2026-06-10,2026-06-12,19104,37203,1696,682.56,538.82,2026-06-14
NWF26061000527,2026-06-10,2026-06-11,37203,46204,325,125.0,121.49,2026-06-13
NWF26061000528,2026-06-10,2026-06-15,80202,60607,904,437.16,347.16,2026-06-17
NWF26061000529,2026-06-10,2026-06-11,30303,48226,446,180.27,132.77,2026-06-11
NWF26061000530,2026-06-10,2026-06-15,75201,84101,1815,1176.85,1066.21,2026-06-16
NWF26061000531,2026-06-10,2026-06-12,90021,97209,1191,564.96,608.02,2026-06-14
NWF26061000532,2026-06-10,2026-06-15,77002,85004,4217,2329.23,2233.22,2026-06-15
NWF26061000533,2026-06-10,2026-06-15,84101,55401,2415,1267.99,1224.5,2026-06-15
NWF26061000534,2026-06-10,2026-06-18,98108,07105,2553,3223.88,2556.3,2026-06-18
NWF26061000535,2026-06-10,2026-06-16,64105,98108,2998,2106.32,2059.65,2026-06-17
NWF26061000536,2026-06-10,2026-06-11,60607,46204,1770,463.58,361.37,2026-06-12
NWF26061000537,2026-06-10,2026-06-12,30303,19104,1135,506.99,448.6,2026-06-13
NWF26061000538,2026-06-10,2026-06-17,46204,97209,1827,1535.34,1494.58,2026-06-18
NWF26061000539,2026-06-10,2026-06-17,46204,97209,1476,1270.85,1052.57,2026-06-17
NWF26061000540,2026-06-10,2026-06-16,30303,85004,1487,1056.11,785.7,2026-06-17
NWF26061000541,2026-06-10,2026-06-11,60607,46204,1412,405.89,383.98,2026-06-13
NWF26061000542,2026-06-10,2026-06-15,48226,84101,790,707.51,522.45,2026-06-17
NWF26061000543,2026-06-10,2026-06-11,60607,46204,1749,464.95,345.35,2026-06-12
NWF26061000544,2026-06-10,2026-06-15,55401,75201,327,173.0,154.23,2026-06-16
NWF26061000545,2026-06-10,2026-06-16,80202,19104,487,389.08,343.85,2026-06-17
NWF26061000546,2026-06-10,2026-06-12,64105,46204,1644,582.48,544.66,2026-06-13
NWF26061000547,2026-06-10,2026-06-17,46204,97209,1145,974.49,936.93,2026-06-17
NWF26061000548,2026-06-10,2026-06-12,55401,84101,722,450.09,392.19,2026-06-14
NWF26061000549,2026-06-10,2026-06-11,64105,30303,432,220.58,196.91,2026-06-13
NWF26061000550,2026-06-10,2026-06-15,55401,75201,1800,915.99,762.72,2026-06-15
NWF26061000551,2026-06-10,2026-06-17,48226,85004,3099,2795.89,2115.91,2026-06-18
NWF26061000552,2026-06-10,2026-06-17,46204,97209,1371,1170.27,900.06,2026-06-19
NWF26061000553,2026-06-10,2026-06-12,84101,55401,1102,649.36,589.55,2026-06-14
NWF26061000554,2026-06-10,2026-06-16,46204,97209,3183,2713.72,3389.33,2026-06-18
NWF26061000555,2026-06-10,2026-06-15,30303,48226,2904,1116.4,1197.67,2026-06-16
NWF26061000556,2026-06-10,2026-06-12,90021,97209,984,464.22,444.41,2026-06-13
NWF26061000557,2026-06-10,2026-06-11,75201,60607,1102,598.45,549.41,2026-06-11
NWF26061000558,2026-06-10,2026-06-15,30303,48226,1091,414.2,393.92,2026-06-15
NWF26061000559,2026-06-10,2026-06-16,30303,85004,5937,3984.09,2916.22,2026-06-16
NWF26061000560,2026-06-10,2026-06-15,55401,46204,653,219.72,212.24,2026-06-15
NWF26061000561,2026-06-10,2026-06-12,90021,97209,5147,2613.12,1939.0,2026-06-14
NWF26061000562,2026-06-10,2026-06-12,30303,19104,527,240.19,187.56,2026-06-12
NWF26061000563,2026-06-10,2026-06-12,80202,64105,1390,553.6,481.76,2026-06-14
NWF26061000564,2026-06-10,2026-06-18,19104,97209,1249,1462.11,1026.17,2026-06-20
NWF26061000565,2026-06-10,2026-06-11,60607,46204,2437,640.26,458.06,2026-06-11
NWF26061000566,2026-06-10,2026-06-15,84101,75201,2712,1911.3,1364.15,2026-06-15
